ID_INDIVIDU,CODE_MAGASIN,PAYS,ETAT,TAILLE,TAILLE_SG,TAILLE_BONNET
5902,941,FR,E,40,90,B
5904,941,FR,E,,,
5911,941,FR,E,38,85,D
5916,941,FR,E,,,
5923,941,,N,40,95,D
5924,941,FR,M,38,90,D
5926,941,FR,E,36,80,A
5930,941,FR,E,38,95,C
5934,941,FR,E,40,85,C
5944,941,FR,E,,,
5962,941,FR,E,42,90,D
5992,941,FR,E,,,
5996,941,FR,E,40,85,A
6002,941,FR,N,,,
6008,941,FR,E,42,85,C
6016,941,FR,E,38,90,B
6019,941,FR,E,,,
6022,941,FR,E,40,95,C
6032,941,FR,E,40,,
6037,941,FR,E,,,
6041,941,FR,E,36,85,C
6053,941,FR,E,44,95,B
6054,941,FR,N,40,85,A
6071,7524,FR,N,40,95,b
6075,941,FR,E,,,
6080,941,FR,E,40,90,C
6089,941,FR,E,38,85,A
6091,941,FR,E,38,85,B
6092,941,FR,N,,,
6097,941,FR,E,38,85,B
6103,941,FR,E,42,95,C
6116,941,FR,E,40,85,B
6133,941,FR,N,42,90,C
6137,941,FR,E,38,85,B
6140,941,FR,E,,,
6141,941,FR,E,38,85,B
6143,941,FR,E,36,85,B
6154,941,FR,E,42,85,B
6155,941,FR,E,,,
6157,941,FR,E,,,
6174,941,FR,E,44,95,B
6177,941,FR,E,40,90,B
6181,941,FR,E,38,80,B
6190,941,FR,E,38,85,B
6191,941,FR,E,40,95,B
6195,941,FR,M,38,80,A
6197,941,FR,E,38,95,D
6200,941,FR,E,,,
6201,941,FR,E,,,
6214,941,FR,E,38,90,C
6231,941,FR,E,,,
6238,941,FR,E,40,95,C
6242,941,FR,E,,90,B
6247,941,FR,E,40,85,B
6251,941,FR,E,38,90,B
6258,941,FR,E,,85,A
6265,941,FR,E,42,90,A
6267,941,FR,E,38,90,C
6275,941,FR,E,40,85,C
6286,941,FR,E,38,85,C
6289,941,,N,40,85,B
6295,941,FR,E,40,90,B
6297,941,FR,E,38,85,B
6298,941,FR,E,,,
6301,941,FR,M,,,
6319,941,FR,E,,95,B
6336,941,FR,E,,,
6338,781,FR,M,40,90,B
6339,941,FR,E,40,90,B
6340,941,FR,E,42,90,C
6353,941,FR,E,38,85,A
6354,941,FR,E,40,85,B
6359,941,FR,E,36,80,B
6364,941,FR,N,,90,B
6371,941,FR,E,38,85,A
6376,941,FR,E,44,95,D
6405,941,FR,N,40,85,B
6408,941,FR,E,40,85,B
6415,941,FR,E,38,85,B
6416,941,FR,E,38,85,B
6419,941,FR,E,40,90,B
6434,941,FR,E,38,85,B
6441,941,FR,E,38,85,B
6452,941,FR,E,38,90,B
6458,941,FR,E,40,90,B
6469,941,FR,E,40,85,B
6475,941,FR,E,38,95,C
6480,941,FR,E,36,85,B
6491,941,FR,E,,,
6498,941,FR,E,42,90,C
6507,941,FR,E,42,90,B
6508,941,FR,N,42,90,B
6514,941,FR,N,40,95,C
6519,941,FR,E,38,95,B
6520,941,FR,E,38,85,A
6525,941,FR,E,,,
6534,941,FR,E,38,85,B
6549,941,FR,E,38,95,C
6551,941,FR,E,,,
6552,941,FR,E,,,
6562,941,FR,E,38,85,B
6565,941,FR,E,40,85,B
6566,941,FR,E,,,
6598,941,FR,E,,,
6599,941,FR,E,40,90,B
6605,941,FR,N,38,90,B
6608,941,FR,E,40,85,C
6611,941,FR,E,42,90,B
6613,941,FR,N,42,85,D
6621,941,FR,E,,,
6624,941,FR,E,,,
6642,941,FR,E,42,90,B
6643,941,FR,E,38,85,C
6646,941,FR,E,42,90,B
6648,941,FR,E,38,90,B
6663,941,FR,M,40,85,B
6669,941,FR,E,42,80,B
6671,941,FR,E,40,90,C
6676,941,FR,E,38,85,B
6680,941,FR,E,40,85,B
6681,941,FR,E,38,90,B
6685,941,FR,E,44,95,C
6691,941,FR,E,40,90,B
6696,941,FR,E,42,85,B
6699,941,FR,E,38,80,B
6705,941,FR,E,,85,B
6713,941,FR,N,38,85,B
6734,941,FR,E,40,85,C
6740,941,FR,E,44,95,C
6742,941,FR,E,40,90,C
6760,941,FR,E,,,
6761,941,FR,E,44,90,D
6763,941,FR,N,36,85,B
6774,941,FR,N,38,90,B
6785,941,FR,E,40,85,C
6788,941,FR,E,42,90,C
6797,941,FR,S,,,
6801,941,FR,E,42,90,B
6805,941,FR,E,42,90,B
6806,921,FR,N,38,85,B
6818,941,FR,E,38,95,B
6828,941,FR,E,,,
6832,941,FR,E,36,80,B
6835,941,FR,E,38,90,B
6837,941,FR,E,38,80,A
6840,941,FR,E,38,80,B
6862,941,FR,E,40,90,D
6865,941,FR,E,38,85,B
6876,941,FR,E,40,95,C
6878,941,FR,E,,,
6890,941,FR,E,40,90,B
6891,941,FR,E,36,85,B
6892,941,FR,E,40,90,B
6904,941,FR,M,36,80,A
6925,941,FR,E,42,90,B
6930,941,FR,E,36,85,C
6937,941,FR,E,38,85,B
6940,941,FR,E,38,90,B
6951,941,FR,E,36,85,A
6967,941,FR,E,38,85,D
6982,941,FR,E,40,90,B
6984,941,FR,E,34,75,A
6994,941,FR,E,,,
6996,941,FR,E,38,90,B
6999,941,FR,E,42,85,B
7013,941,FR,E,44,95,D
7017,941,FR,E,38,85,B
7028,941,FR,E,36,95,C
7039,941,FR,E,40,95,C
7040,941,FR,E,42,95,C
7043,941,FR,E,46,90,A
7045,941,FR,E,42,95,B
7046,941,FR,E,40,95,B
7047,941,FR,E,,,
7051,941,FR,E,40,85,D
7054,941,FR,E,,,
7062,941,,N,38,85,B
7078,941,FR,E,40,85,A
7080,941,FR,N,38,90,B
7108,941,FR,E,,,
7115,941,FR,E,38,95,C
7117,941,FR,E,38,85,C
7143,941,FR,E,42,90,C
7144,941,FR,E,40,90,D
7159,941,FR,N,38,85,A
7167,941,FR,M,42,90,B
7172,941,FR,E,40,90,D
7183,941,FR,E,40,90,B
7192,941,FR,E,38,90,B
7197,941,FR,N,40,90,C
7204,941,FR,E,,,
7208,941,FR,E,40,90,C
7212,941,FR,E,42,90,D
7220,941,FR,E,38,85,A
7235,941,FR,E,40,85,B
7242,941,FR,E,40,90,B
7244,941,FR,E,42,85,D
7246,941,FR,E,40,85,C
7251,941,FR,E,38,90,A
7253,941,FR,E,38,,
7258,941,FR,E,40,90,B
7265,941,FR,E,42,95,C
7283,941,FR,E,36,85,C
7288,941,FR,E,36,85,C
7291,941,FR,E,42,85,B
7298,941,FR,E,40,90,A
7308,941,FR,E,42,90,A
7320,941,FR,N,,,
7323,941,FR,E,40,90,A
7329,941,FR,E,42,90,B
7351,941,,E,38,85,B
7360,941,FR,E,40,95,B
7361,941,FR,E,38,85,B
7363,941,FR,E,42,90,B
7369,941,FR,E,40,85,B
7375,941,FR,E,38,90,B
7383,941,FR,E,44,95,B
7384,941,FR,E,38,85,A
7391,941,FR,E,40,90,B
7392,941,FR,E,38,85,B
7395,941,FR,E,38,85,B
7401,941,FR,E,42,90,C
7413,941,FR,E,44,95,B
7418,941,FR,E,,,
7429,941,FR,E,40,90,B
7448,941,FR,E,44,90,B
7453,941,FR,E,38,85,B
7463,941,FR,E,38,85,B
7465,941,FR,E,38,85,B
7469,941,FR,E,42,90,C
7477,941,FR,E,40,80,B
7481,941,FR,E,42,95,B
7500,941,FR,E,,,
7502,941,FR,M,3,95,D
7526,941,FR,E,44,95,B
7527,941,FR,E,,,
7528,941,FR,E,40,85,B
7531,941,FR,E,42,85,B
7547,941,FR,E,40,95,B
7548,941,FR,E,44,95,B
7550,941,FR,E,,,
7567,941,FR,E,36,90,B
7569,941,FR,E,40,80,B
7577,941,FR,E,38,85,C
7581,941,FR,E,44,95,B
7585,941,FR,E,40,90,B
7587,941,FR,E,,,
7594,941,FR,E,38,95,B
7598,941,FR,E,38,85,C
7603,941,FR,E,44,95,C
7609,941,FR,E,38,90,B
7610,941,FR,E,38,85,B
7614,941,FR,E,38,95,B
7622,941,FR,E,38,85,B
7627,941,FR,E,42,90,B
7644,941,FR,E,36,85,B
7649,941,FR,E,38,85,A
7650,941,FR,E,42,95,B
7657,941,FR,E,40,95,B
7668,941,FR,E,42,85,D
7723,941,FR,E,42,95,B
7729,941,FR,E,38,85,D
7733,941,FR,E,42,90,B
7750,941,FR,E,40,90,B
7755,941,FR,N,40,85,A
7759,941,FR,E,,,
7767,941,FR,E,42,90,B
7774,941,FR,E,38,85,C
7776,941,FR,M,38,85,B
7784,941,FR,E,40,90,B
7801,941,FR,N,,,
7809,941,FR,E,42,90,C
7811,941,FR,E,40,85,B
7818,941,FR,E,40,90,A
7823,941,FR,E,40,85,B
7826,941,FR,E,38,85,B
7827,941,FR,E,38,80,A
7829,941,FR,E,38,85,A
7834,941,FR,N,40,90,B
7842,941,FR,E,42,95,D
7852,941,FR,E,42,90,C
7853,941,FR,M,42,95,A
7858,941,FR,E,38,85,B
7862,941,FR,E,42,90,B
7877,941,FR,E,38,85,B
7878,941,FR,N,38,85,B
7882,941,FR,E,38,85,B
7906,941,FR,E,36,85,B
7912,941,FR,E,44,90,B
7916,941,FR,E,38,85,A
7929,941,FR,E,40,90,B
7934,941,FR,E,,,
7951,941,FR,E,38,85,A
7953,941,FR,E,38,95,B
7957,941,FR,E,42,85,B
7959,941,FR,E,40,90,C
7964,941,FR,E,40,90,C
7965,941,FR,E,38,90,B
7966,941,FR,E,36,85,B
7980,941,FR,E,40,90,B
7985,941,FR,E,36,80,A
7990,941,FR,E,,,
7992,941,FR,N,40,85,B
7999,941,FR,E,40,90,B
8010,941,FR,E,40,85,B
8021,941,FR,E,44,95,C
8024,941,FR,E,36,80,B
8034,941,FR,E,40,90,B
8035,941,FR,E,42,85,B
8046,941,FR,E,44,95,D
8048,941,FR,E,40,90,B
8057,941,FR,E,40,85,B
8062,941,FR,N,38,90,B
8066,941,FR,E,38,90,B
8068,941,FR,E,44,95,B
8073,941,FR,E,38,90,C
8083,941,FR,E,42,95,B
8084,941,FR,E,44,95,B
8085,941,FR,E,38,85,B
8102,941,FR,M,42,90,A
8107,941,FR,E,42,95,C
8117,941,FR,E,38,85,B
8120,941,FR,N,40,85,C
8122,941,FR,E,40,95,B
8130,941,FR,E,38,85,B
8138,941,FR,E,40,95,B
8149,941,FR,E,38,85,B
8156,941,FR,E,40,90,C
8163,941,FR,E,42,95,C
8165,941,FR,E,38,90,B
8173,941,FR,E,38,90,D
8193,941,FR,E,40,95,D
8194,941,FR,E,38,85,C
8195,941,FR,E,40,90,C
8200,941,FR,E,40,90,C
8201,941,FR,E,38,85,B
8210,941,FR,E,44,95,D
8222,941,FR,E,42,95,B
8235,941,FR,E,40,90,B
8237,941,FR,E,38,95,B
8257,941,FR,E,36,85,B
8272,941,FR,E,40,85,C
8273,941,FR,N,40,90,B
8275,941,FR,E,38,85,B
8278,941,FR,E,40,85,B
8285,941,FR,E,38,85,B
8289,941,FR,E,42,90,A
8291,941,FR,E,38,85,B
8309,941,FR,N,40,90,A
8311,941,FR,E,42,90,B
8328,941,FR,E,40,85,B
8337,941,FR,E,42,95,B
8347,941,FR,E,40,90,B
8369,941,FR,E,38,90,B
8372,941,FR,E,40,85,A
8377,941,FR,E,38,85,C
8384,941,FR,E,40,85,B
8406,941,FR,E,42,85,B
8407,941,FR,E,38,90,A
8412,941,FR,E,40,90,B
8431,941,FR,E,42,95,B
8432,941,FR,E,36,80,B
8439,941,FR,E,40,90,B
8440,941,FR,E,42,90,C
8445,941,FR,E,42,95,B
8450,941,FR,E,38,90,A
8457,941,FR,E,42,90,D
8476,941,FR,E,40,85,B
8483,941,FR,E,42,90,C
8484,941,FR,E,38,95,D
8487,941,FR,E,40,85,B
8496,941,FR,N,38,85,B
8497,941,FR,E,36,90,B
8499,941,FR,E,38,85,C
8500,941,FR,E,38,85,B
8506,941,FR,E,38,85,B
8526,941,FR,E,,,
8539,941,FR,N,38,85,B
8541,941,FR,E,38,90,B
8558,941,FR,M,38,85,b
8569,941,FR,E,38,85,B
8570,941,FR,N,38,90,B
8581,941,FR,E,36,80,B
8600,941,FR,E,42,90,B
8618,941,FR,E,42,90,C
8624,941,FR,E,40,90,C
8630,941,FR,E,40,85,C
8636,941,FR,E,40,85,B
8638,941,FR,E,40,85,D
8640,941,FR,E,36,80,A
8664,941,FR,E,38,85,D
8668,941,FR,N,,,
8671,941,FR,E,40,90,C
8673,941,FR,E,38,85,C
8674,941,FR,E,40,85,B
8675,941,FR,E,42,95,B
8679,941,FR,E,38,85,B
8685,941,FR,M,,,
8695,941,FR,E,40,90,C
8714,941,FR,E,40,90,B
8729,941,FR,N,,,
8730,941,FR,E,40,90,B
8731,941,FR,N,,,
8748,941,FR,E,40,90,D
8754,941,FR,M,42,95,B
8755,941,FR,E,38,85,B
8759,941,FR,E,44,95,B
8760,941,FR,E,42,90,B
8776,941,FR,E,42,90,B
8778,941,FR,E,40,90,B
8782,941,FR,E,36,90,B
8789,941,FR,N,38,90,D
8791,941,FR,E,42,90,C
8798,941,FR,E,40,90,C
8815,941,FR,E,40,85,B
8820,941,FR,E,38,85,B
8824,941,FR,E,,,
8825,941,FR,E,38,85,B
8832,941,FR,E,42,85,C
8837,941,FR,E,40,85,A
8844,941,FR,E,38,80,B
8847,941,FR,E,40,85,A
8855,941,FR,E,36,85,B
8856,721,FR,M,38,90,C
8862,941,FR,E,38,85,C
8865,941,FR,E,42,90,C
8876,941,FR,E,42,90,B
8878,941,FR,E,38,90,B
8882,941,FR,E,38,85,B
8886,941,FR,E,40,85,D
8892,941,FR,E,44,95,D
8895,941,FR,E,42,90,A
8902,941,FR,E,36,85,B
8916,941,FR,E,36,85,C
8918,941,FR,M,42,80,A
8919,941,FR,E,42,95,B
8922,941,FR,E,38,85,B
8923,941,FR,N,44,90,C
8925,941,FR,E,38,85,B
8926,941,FR,N,40,85,B
8929,941,FR,E,42,90,B
8932,941,FR,E,38,90,B
8946,941,FR,E,38,85,B
8951,941,FR,E,42,85,B
8967,770,FR,M,40,95,B
8973,941,FR,E,42,85,C
8985,941,FR,E,36,80,B
9004,941,FR,N,40,95,B
9005,941,FR,E,40,85,B
9038,941,FR,E,40,90,B
9045,941,FR,E,40,80,B
9055,941,FR,E,42,85,B
9061,941,FR,E,38,85,B
9062,941,FR,E,46,105,C
9065,941,FR,E,40,85,B
9066,941,FR,E,42,90,D
9073,941,FR,E,38,85,b
9088,941,FR,E,44,95,C
9089,941,FR,E,40,85,B
9090,941,FR,E,38,90,C
9106,941,FR,E,,,
9108,941,FR,E,42,90,D
9117,941,FR,N,40,90,B
9130,941,FR,E,,,
9138,941,FR,E,40,85,B
9149,941,FR,E,40,90,A
9155,941,FR,E,40,90,D
9156,941,FR,E,42,90,B
9160,941,FR,E,42,90,B
9164,941,FR,E,38,90,B
9169,941,FR,E,38,85,B
9176,941,FR,E,42,90,B
9182,941,FR,E,40,90,B
9208,941,FR,E,40,85,C
9210,941,FR,E,38,80,B
9212,941,FR,E,38,85,B
9220,941,FR,M,38,85,B
9224,941,FR,E,40,85,B
9229,941,FR,S,,90,B
9237,941,FR,E,38,90,B
9243,941,FR,E,38,85,B
9248,941,FR,E,36,85,B
9256,941,FR,E,40,90,A
9259,941,FR,E,36,85,B
9282,941,FR,E,40,85,B
9302,941,FR,E,40,85,C
9310,941,FR,E,,,
9342,941,FR,E,38,90,C
9356,941,FR,E,38,80,A
9364,941,FR,E,40,90,B
9366,941,FR,E,40,85,B
9367,941,FR,E,40,90,C
9369,941,FR,E,36,85,B
9372,941,FR,E,38,85,B
9373,941,FR,N,40,85,B
9378,941,FR,E,40,85,B
9379,759,FR,N,,,
9380,941,FR,E,42,90,B
9384,941,FR,E,38,95,B
9392,941,FR,E,38,75,A
9405,941,FR,E,38,85,C
9406,941,FR,E,38,90,C
9411,757,FR,M,,,
9418,921,FR,E,,,
9421,921,FR,E,40,95,B
9422,921,FR,E,40,95,C
9428,921,FR,E,44,90,B
9436,941,FR,E,40,80,A
9453,921,FR,E,,,
9458,921,FR,E,44,95,C
9474,921,FR,E,40,85,C
9483,921,FR,M,,,
9486,921,FR,E,40,85,B
9495,921,FR,N,40,85,C
9496,921,FR,M,38,85,C
9497,921,FR,E,42,90,C
9499,921,FR,E,38,90,B
9502,921,FR,E,,90,C
9509,941,FR,E,38,85,C
9522,941,FR,E,36,80,A
9524,941,FR,E,40,85,B
9529,941,FR,E,42,90,B
9532,941,FR,E,38,85,B
9541,941,FR,E,44,90,B
9543,941,FR,E,42,90,D
9544,941,FR,E,40,85,A
9557,941,FR,E,40,85,C
9564,941,FR,E,38,90,B
9572,941,FR,E,40,90,B
9577,941,FR,E,36,85,B
9582,941,FR,E,42,90,C
9583,941,FR,E,42,95,B
9587,941,FR,E,38,85,B
9592,941,FR,E,38,90,B
9608,941,FR,E,40,85,C
9610,941,FR,E,38,85,A
9617,941,FR,E,40,85,B
9635,941,FR,E,40,90,C
9638,941,FR,E,38,85,C
9645,941,FR,E,40,90,B
9652,921,FR,E,,,
9659,921,FR,N,44,90,D
9661,921,FR,E,40,95,B
9666,941,FR,E,38,90,B
9678,941,FR,E,42,90,B
9684,921,FR,E,,,
9685,921,FR,E,36,80,B
9696,921,FR,E,,,
9698,921,FR,E,38,90,C
9703,921,FR,N,40,,
9704,921,FR,E,40,85,D
9705,921,,N,,,
9708,921,FR,E,40,85,B
9714,921,FR,E,38,85,B
9716,921,FR,E,42,95,D
9717,921,FR,E,38,90,B
9721,921,FR,E,,,
9731,921,FR,E,40,90,B
9736,921,FR,E,40,85,D
9743,921,FR,E,,,
9752,921,FR,E,40,90,A
9772,921,FR,E,40,80,B
9775,921,FR,E,,,
9779,921,FR,E,40,90,B
9791,921,FR,E,44,90,B
9798,921,FR,E,40,90,D
9806,921,FR,E,40,85,C
9818,921,FR,E,36,85,C
9824,921,FR,E,,,
9829,921,FR,E,40,90,C
9835,921,FR,C,,,
9839,921,FR,E,40,90,A
9847,921,FR,N,38,85,B
9850,921,FR,E,,,
9852,921,FR,M,38,85,A
9855,921,FR,E,36,85,A
9858,921,FR,E,38,90,B
9861,921,FR,E,,,
9864,921,FR,N,40,85,B
9866,921,FR,E,40,90,B
9867,131,FR,N,38,90,B
9875,921,FR,E,,,
9893,921,FR,E,38,95,A
9897,921,FR,E,36,85,B
9914,921,FR,E,40,85,B
9921,921,FR,C,42,95,A
9926,921,,N,40,90,B
9931,921,FR,M,38,85,b
9934,921,FR,E,,,
9938,921,FR,E,,,
9946,921,FR,E,38,80,B
9952,921,FR,E,36,85,B
9958,921,FR,E,,,
9959,921,FR,E,,90,B
9962,921,FR,E,36,85,A
9970,921,FR,E,,,
9988,921,FR,E,42,95,B
9994,921,FR,E,,,
9995,921,FR,M,38,85,B
10000,921,FR,E,40,90,C
10003,921,FR,N,40,85,D
10007,921,FR,E,,,
10009,921,FR,E,,,
10015,921,FR,E,,,
10024,921,FR,E,40,90,B
10031,921,FR,E,44,90,B
10034,921,FR,E,42,85,B
10035,921,FR,M,44,95,B
10042,921,FR,E,44,95,B
10048,921,FR,E,,,
10051,921,FR,E,42,95,C
10054,921,FR,C,36,85,B
10056,921,FR,E,42,85,D
10058,921,FR,E,38,85,B
10063,921,FR,E,,,
10080,921,FR,E,44,95,B
10083,921,FR,N,38,85,B
10086,921,FR,E,40,90,A
10088,921,FR,E,38,85,B
10105,921,FR,E,38,90,A
10110,921,FR,E,38,85,B
10120,921,FR,E,40,85,D
10126,921,FR,E,,,
10140,921,FR,E,40,85,B
10143,921,FR,E,40,95,B
10144,921,FR,N,42,90,A
10146,921,FR,E,44,90,B
10149,921,FR,E,42,90,B
10159,920,FR,E,38,90,C
10171,921,FR,N,40,95,B
10181,921,FR,E,,,
10183,921,FR,E,,,
10187,920,FR,E,44,95,D
10218,920,FR,E,40,95,C
10222,920,FR,E,40,95,B
10225,920,FR,E,38,90,C
10226,671,FR,N,,,
10231,750,FR,N,,,
10246,921,FR,E,,,
10249,921,FR,E,38,85,B
10255,921,FR,E,42,90,B
10256,921,FR,E,40,90,B
10260,921,FR,E,40,85,B
10261,921,FR,E,40,85,C
10264,921,FR,E,42,95,A
10267,921,FR,N,,,
10271,921,FR,E,,,
10273,921,FR,E,40,90,B
10276,921,FR,E,44,95,B
10277,921,FR,E,,,
10287,921,FR,E,40,85,B
10310,921,FR,N,38,85,B
10314,921,FR,M,40,85,B
10315,921,FR,E,38,85,B
10327,921,FR,E,38,85,B
10332,921,,E,38,85,B
10337,921,FR,E,38,85,B
10338,921,FR,E,40,90,A
10343,921,FR,N,42,90,A
10344,921,FR,E,36,85,B
10357,921,FR,E,42,90,C
10358,921,FR,E,40,95,B
10361,921,FR,E,38,85,A
10375,921,,M,40,85,C
10377,921,FR,E,42,90,B
10381,921,FR,E,,,
10390,921,FR,E,40,80,B
10399,920,FR,E,38,85,B
10402,920,FR,E,38,85,C
10403,920,FR,E,38,85,B
10406,920,FR,E,40,90,B
10410,920,FR,E,44,90,B
10413,921,FR,E,40,90,B
10415,921,FR,E,40,85,D
10433,920,FR,E,40,85,B
10447,920,FR,E,40,90,C
10448,920,FR,E,40,90,A
10450,920,FR,E,40,85,C
10457,920,FR,E,38,90,B
10459,920,FR,E,38,85,B
10482,920,FR,E,38,90,B
10485,920,FR,E,40,90,B
10490,920,FR,E,38,80,B
10495,921,FR,N,38,85,B
10498,921,FR,N,40,90,A
10500,921,FR,E,40,90,B
10507,921,FR,E,40,85,B
10510,921,FR,E,40,85,D
10517,921,FR,N,38,95,B
10527,921,FR,E,40,90,B
10528,921,FR,N,40,80,B
10535,921,FR,E,40,90,B
10540,921,FR,E,38,90,B
10541,921,FR,E,,,
10546,921,FR,N,40,90,C
10552,921,FR,E,38,80,B
10565,921,FR,E,,,
10566,921,FR,E,40,90,B
10579,921,FR,N,42,90,B
10602,921,FR,E,,95,C
10612,921,FR,E,38,90,A
10620,921,FR,E,40,90,D
10625,921,FR,E,38,90,A
10628,921,FR,N,44,85,D
10646,921,FR,M,40,95,b
10656,920,FR,E,,,
10670,921,FR,E,40,90,B
10671,921,FR,E,40,90,B
10683,750,FR,M,38,85,A
10684,921,FR,E,40,90,D
10690,920,FR,E,38,85,C
10696,920,FR,E,38,90,C
10701,920,FR,E,40,90,A
10712,920,FR,E,38,85,C
10726,920,FR,N,42,90,C
10731,920,FR,E,40,85,B
10749,920,FR,E,38,80,A
10766,920,FR,E,40,90,B
10770,920,FR,E,40,85,B
10782,920,FR,E,38,85,C
10785,920,FR,E,40,85,B
10790,920,FR,E,40,80,B
10798,920,FR,E,40,90,C
10799,920,FR,E,38,,
10808,920,FR,E,40,90,A
10815,131,FR,N,42,95,C
10825,920,FR,E,42,90,D
10826,920,FR,E,42,90,D
10840,920,FR,E,38,90,B
10843,920,FR,E,38,80,A
10844,922,FR,N,42,95,B
10855,920,FR,E,44,95,B
10858,920,FR,N,38,85,B
10896,920,FR,E,42,95,C
10900,920,FR,N,40,90,C
10902,920,FR,E,38,85,B
10917,920,FR,E,,,
10919,920,FR,E,38,90,D
10937,920,FR,E,42,90,C
10938,920,FR,E,38,90,B
10955,920,FR,E,38,90,C
10956,920,FR,E,42,90,B
10967,920,FR,E,,85,C
10979,920,FR,E,40,85,C
10981,920,FR,E,40,85,B
10991,920,FR,M,40,85,B
10999,920,FR,E,40,90,C
11007,920,FR,E,40,90,A
11012,920,FR,E,38,85,B
11013,920,FR,E,36,85,B
11016,920,FR,E,38,90,B
11019,920,FR,E,40,95,B
11020,920,FR,E,38,95,C
11032,920,FR,E,42,85,B
11033,920,FR,E,40,,
11036,920,FR,E,38,90,B
11044,920,FR,E,38,90,B
11047,920,FR,N,42,90,C
11052,920,FR,E,,,
11053,920,FR,E,40,85,B
11065,920,FR,E,,85,D
11070,920,FR,E,38,85,B
11078,920,FR,E,36,85,B
11079,920,FR,E,36,85,B
11083,920,FR,E,46,95,C
11086,920,FR,E,36,85,B
11095,920,FR,E,38,90,B
11097,920,FR,E,38,85,B
11101,920,FR,E,40,95,B
11104,920,FR,E,44,90,B
11105,920,FR,E,40,90,C
11114,920,FR,N,42,95,B
11132,920,FR,N,38,85,B
11133,920,FR,E,40,85,B
11143,920,FR,E,40,85,B
11148,920,FR,E,40,90,B
11162,920,FR,E,40,90,D
11164,920,FR,E,36,85,B
11172,920,FR,E,38,85,B
11176,920,FR,E,38,85,C
11180,920,FR,N,36,85,B
11190,920,FR,N,42,85,D
11193,920,FR,E,42,90,B
11199,920,FR,E,38,85,A
11211,920,FR,E,38,85,C
11212,920,FR,E,42,90,B
11222,920,FR,M,40,85,B
11227,920,FR,E,40,95,C
11228,920,FR,E,40,90,B
11234,920,FR,E,42,100,B
11242,920,FR,E,,,
11246,920,FR,E,38,90,C
11248,920,FR,E,40,85,B
11254,920,FR,E,38,90,C
11261,920,FR,E,38,90,B
11270,920,FR,E,40,90,B
11271,920,FR,N,38,85,B
11277,920,FR,E,,,
11282,920,FR,E,44,95,B
11295,920,FR,E,42,90,B
11297,920,FR,E,38,85,B
11305,920,FR,E,,,
11307,920,FR,E,40,85,B
11326,920,FR,E,42,95,B
11334,920,FR,E,38,90,A
11346,920,FR,E,40,85,C
11348,920,FR,N,40,90,B
11358,920,FR,E,38,85,B
11371,920,,N,38,90,B
11375,920,FR,E,42,80,B
11379,920,FR,E,42,90,B
11384,920,FR,N,38,,
11390,920,FR,E,38,85,B
11394,782,FR,N,,,
11407,920,FR,E,40,90,B
11425,920,FR,E,,,
11436,920,FR,E,44,95,C
11442,920,FR,E,40,85,B
11445,920,FR,E,,,
11449,920,FR,N,,,
11453,920,FR,E,40,95,C
11456,920,FR,E,44,90,D
11466,920,FR,E,36,90,B
11468,920,FR,E,38,85,B
11473,920,FR,E,36,85,D
11475,920,FR,E,,,
11479,920,FR,E,,,
11488,920,FR,E,40,85,B
11493,920,FR,E,,,
11498,920,FR,E,,95,B
11513,920,FR,E,,,
11516,920,FR,E,42,90,B
11518,920,FR,E,40,,
11520,920,FR,E,,90,A
11530,920,FR,E,40,90,A
11531,920,FR,E,38,80,B
11537,920,FR,E,40,95,C
11549,920,FR,E,44,90,C
11566,920,FR,E,40,85,A
11567,920,FR,N,36,85,C
11569,920,FR,E,42,95,B
11585,920,FR,E,40,95,C
11593,920,FR,E,38,85,C
11594,920,FR,E,40,,
11599,920,FR,E,36,85,C
11602,920,FR,E,40,95,B
11608,920,FR,E,38,85,B
11611,920,FR,E,38,90,B
11625,920,FR,E,38,85,B
11634,920,FR,E,40,85,B
11653,920,FR,E,,,
11672,920,FR,E,,,
11675,920,FR,E,38,90,B
11685,920,FR,M,,,
11690,920,FR,E,38,95,A
11704,61,FR,E,38,85,B
11707,61,FR,E,40,90,B
11713,920,FR,E,40,90,A
11716,782,FR,C,,,
11719,61,FR,E,38,,
11728,920,FR,E,,90,C
11733,920,FR,E,42,90,B
11736,920,FR,E,42,90,B
11737,920,FR,E,,,
11758,920,FR,E,40,90,B
11763,920,FR,E,38,90,B
11770,920,FR,E,38,90,D
11772,920,FR,M,,,
11779,920,FR,E,40,90,B
11787,920,,N,40,85,B
11788,920,FR,E,40,90,B
11793,920,FR,E,44,90,C
11796,920,FR,E,36,85,B
11800,920,FR,E,40,90,B
11808,920,FR,E,44,95,B
11811,920,FR,E,,,
11822,920,FR,E,,,
11827,920,FR,N,38,85,A
11834,782,FR,N,,,
11839,920,FR,E,,,
11846,920,FR,E,40,85,B
11847,920,FR,E,40,85,B
11851,920,FR,M,36,85,B
11852,920,FR,E,40,90,A
11854,920,FR,E,38,85,B
11869,920,FR,E,38,95,A
11876,920,FR,E,38,80,B
11881,311,FR,E,40,85,B
11892,311,FR,E,44,90,B
11898,920,FR,N,38,85,C
11899,782,,C,,,
11905,311,FR,S,,,
11913,311,FR,S,,,
11918,311,FR,E,40,90,B
11921,311,FR,E,38,85,C
11923,311,FR,N,40,85,B
11926,311,FR,E,42,95,B
