ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,EAN
10337,96,307,121,DREAM,31,4,3,3585210247874
15803,96,307,121,DREAM,31,5,3,3585210247881
20975,96,307,121,DREAM,31,6,3,3585210247898
5579,96,307,121,DREAM,65,3,3,3585210247973
10338,96,307,121,DREAM,65,4,3,3585210247980
15804,96,307,121,DREAM,65,5,3,3585210247997
20976,96,307,121,DREAM,65,6,3,3585210248000
5996,24,307,141,DREAM,11,3,3,3585210248086
10560,24,307,141,DREAM,11,4,3,3585210248093
15978,24,307,141,DREAM,11,5,3,3585210248109
21150,24,307,141,DREAM,11,6,3,3585210248116
5998,24,307,141,DREAM,65,3,3,3585210248192
10562,24,307,141,DREAM,65,4,3,3585210248208
15980,24,307,141,DREAM,65,5,3,3585210248215
21152,24,307,141,DREAM,65,6,3,3585210248222
5997,24,307,141,DREAM,31,3,3,3585210248307
10561,24,307,141,DREAM,31,4,3,3585210248314
15979,24,307,141,DREAM,31,5,3,3585210248321
21151,24,307,141,DREAM,31,6,3,3585210248338
3654,138,762,505,SWING,20,2,2,3585210248406
6997,138,762,505,SWING,20,3,2,3585210248413
11411,138,762,505,SWING,20,4,2,3585210248420
16823,138,762,505,SWING,20,5,2,3585210248437
21995,138,762,505,SWING,20,6,2,3585210248444
26420,138,762,505,SWING,20,7,2,3585210248451
3655,138,762,505,SWING,46,2,2,3585210248512
6998,138,762,505,SWING,46,3,2,3585210248529
11412,138,762,505,SWING,46,4,2,3585210248536
16824,138,762,505,SWING,46,5,2,3585210248543
21996,138,762,505,SWING,46,6,2,3585210248550
26421,138,762,505,SWING,46,7,2,3585210248567
3656,138,762,505,SWING,71,2,2,3585210248628
6999,138,762,505,SWING,71,3,2,3585210248635
11413,138,762,505,SWING,71,4,2,3585210248642
16825,138,762,505,SWING,71,5,2,3585210248659
21997,138,762,505,SWING,71,6,2,3585210248666
26422,138,762,505,SWING,71,7,2,3585210248673
7028,139,762,506,SWING,20,3,3,3585210248741
11442,139,762,506,SWING,20,4,3,3585210248758
16856,139,762,506,SWING,20,5,3,3585210248765
22028,139,762,506,SWING,20,6,3,3585210248772
26453,139,762,506,SWING,20,7,3,3585210248789
7029,139,762,506,SWING,46,3,3,3585210248857
11443,139,762,506,SWING,46,4,3,3585210248864
16857,139,762,506,SWING,46,5,3,3585210248871
22029,139,762,506,SWING,46,6,3,3585210248888
26454,139,762,506,SWING,46,7,3,3585210248895
7030,139,762,506,SWING,71,3,3,3585210248963
11444,139,762,506,SWING,71,4,3,3585210248970
16858,139,762,506,SWING,71,5,3,3585210248987
22030,139,762,506,SWING,71,6,3,3585210248994
26455,139,762,506,SWING,71,7,3,3585210249007
3782,145,762,531,SWING,20,2,2,3585210249069
7166,145,762,531,SWING,20,3,2,3585210249076
11671,145,762,531,SWING,20,4,2,3585210249083
17063,145,762,531,SWING,20,5,2,3585210249090
22204,145,762,531,SWING,20,6,2,3585210249106
26597,145,762,531,SWING,20,7,2,3585210249113
3783,145,762,531,SWING,46,2,2,3585210249175
7167,145,762,531,SWING,46,3,2,3585210249182
11672,145,762,531,SWING,46,4,2,3585210249199
17064,145,762,531,SWING,46,5,2,3585210249205
22205,145,762,531,SWING,46,6,2,3585210249212
26598,145,762,531,SWING,46,7,2,3585210249229
3784,145,762,531,SWING,71,2,2,3585210249281
7168,145,762,531,SWING,71,3,2,3585210249298
11673,145,762,531,SWING,71,4,2,3585210249304
17065,145,762,531,SWING,71,5,2,3585210249311
22206,145,762,531,SWING,71,6,2,3585210249328
26599,145,762,531,SWING,71,7,2,3585210249335
3785,146,762,534,SWING,20,2,2,3585210249397
7176,146,762,534,SWING,20,3,2,3585210249403
11681,146,762,534,SWING,20,4,2,3585210249410
17073,146,762,534,SWING,20,5,2,3585210249427
22214,146,762,534,SWING,20,6,2,3585210249434
26600,146,762,534,SWING,20,7,2,3585210249441
3786,146,762,534,SWING,46,2,2,3585210249502
7177,146,762,534,SWING,46,3,2,3585210249519
11682,146,762,534,SWING,46,4,2,3585210249526
17074,146,762,534,SWING,46,5,2,3585210249533
22215,146,762,534,SWING,46,6,2,3585210249540
26601,146,762,534,SWING,46,7,2,3585210249557
3787,146,762,534,SWING,71,2,2,3585210249618
7178,146,762,534,SWING,71,3,2,3585210249625
11683,146,762,534,SWING,71,4,2,3585210249632
17075,146,762,534,SWING,71,5,2,3585210249649
22216,146,762,534,SWING,71,6,2,3585210249656
26602,146,762,534,SWING,71,7,2,3585210249663
3804,147,762,536,SWING,20,2,3,3585210249724
7206,147,762,536,SWING,20,3,3,3585210249731
11711,147,762,536,SWING,20,4,3,3585210249748
17103,147,762,536,SWING,20,5,3,3585210249755
3805,147,762,536,SWING,46,2,3,3585210249830
7207,147,762,536,SWING,46,3,3,3585210249847
11712,147,762,536,SWING,46,4,3,3585210249854
17104,147,762,536,SWING,46,5,3,3585210249861
3806,147,762,536,SWING,71,2,3,3585210249946
7208,147,762,536,SWING,71,3,3,3585210249953
11713,147,762,536,SWING,71,4,3,3585210249960
17105,147,762,536,SWING,71,5,3,3585210249977
7228,68,762,542,SWING,20,3,3,3585210250065
11724,68,762,542,SWING,20,4,3,3585210250072
17116,68,762,542,SWING,20,5,3,3585210250089
22236,68,762,542,SWING,20,6,3,3585210250096
7229,68,762,542,SWING,46,3,3,3585210250171
11725,68,762,542,SWING,46,4,3,3585210250188
17117,68,762,542,SWING,46,5,3,3585210250195
22237,68,762,542,SWING,46,6,3,3585210250201
7230,68,762,542,SWING,71,3,3,3585210250287
11726,68,762,542,SWING,71,4,3,3585210250294
17118,68,762,542,SWING,71,5,3,3585210250300
22238,68,762,542,SWING,71,6,3,3585210250317
3769,143,762,525,SWING,20,2,3,3585210250386
7144,143,762,525,SWING,20,3,3,3585210250393
11624,143,762,525,SWING,20,4,3,3585210250409
17018,143,762,525,SWING,20,5,3,3585210250416
3770,143,762,525,SWING,46,2,3,3585210250492
